distance_km,turn_count,hour_of_day,day_of_week,hazard_count,avg_speed_limit,eta_minutes
6.02,65,23,6,0,50,19.98
6.05,27,0,0,0,50,19.05
7.5,32,11,0,0,50,17.67
7.09,36,11,0,0,50,12.15
6.02,16,0,2,0,50,9.73
32.07,63,5,2,0,50,44.12
14.13,41,9,2,0,50,45.22
11.87,85,23,2,0,50,44.25
17.54,82,10,3,0,50,59.68
6.47,30,0,4,0,50,10.97
3.98,32,5,4,0,50,20.22
6.77,63,6,4,0,50,35.45
19.6,282,8,4,0,50,126.28
11.63,60,12,4,0,50,20.37
9.95,51,1,5,0,50,18.35
18.42,45,5,5,0,50,41.75
52.07,120,7,5,0,50,99.3
44.14,47,2,0,0,50,50.7
7.93,41,11,0,0,50,18.9
6.85,21,11,0,0,50,20.55
5.77,40,23,0,0,50,15.37
6.0,20,0,1,0,50,16.35
6.76,8,0,2,0,50,14.53
7.59,14,10,2,0,50,13.12
10.58,105,23,2,0,50,37.93
7.45,15,12,3,0,50,9.05
5.92,11,0,4,0,50,14.68
2.68,20,2,4,0,50,8.0
7.25,118,3,4,0,50,33.67
2.81,41,7,4,0,50,12.78
4.38,27,8,4,0,50,9.5
11.19,47,9,4,0,50,30.7
11.14,17,12,4,0,50,18.57
13.49,33,1,6,0,50,21.27
11.66,34,3,6,0,50,21.17
6.77,6,23,6,0,50,15.97
7.03,21,10,0,0,50,25.67
31.29,23,0,1,0,50,28.08
64.6,106,2,1,0,50,100.82
15.73,17,5,1,0,50,27.85
11.84,33,11,1,0,50,17.78
11.71,83,23,1,0,50,40.52
2.84,42,3,2,0,50,25.58
8.62,52,4,2,0,50,29.85
1.83,19,7,2,0,50,6.27
9.05,54,10,2,0,50,23.95
12.01,69,23,2,0,50,55.6
13.14,58,3,3,0,50,34.8
12.8,55,5,3,0,50,30.52
5.02,59,5,3,0,50,17.92
15.42,10,8,3,0,50,28.28
15.69,22,9,3,0,50,50.42
46.36,42,13,3,0,50,65.02
6.64,5,0,4,0,50,14.88
4.96,35,6,4,0,50,18.95
18.1,80,8,4,0,50,60.38
11.34,15,12,4,0,50,17.8
9.6,71,8,5,0,50,39.88
2.84,20,9,5,0,50,27.3
6.56,28,11,5,0,50,14.03
13.55,17,1,6,0,50,16.97
13.95,19,3,6,0,50,14.65
6.64,12,0,0,0,50,13.87
5.97,65,6,0,0,50,28.25
6.69,30,9,0,0,50,27.75
6.85,27,10,0,0,50,23.63
8.47,53,23,1,0,50,34.93
10.44,41,4,2,0,50,24.33
10.14,21,5,2,0,50,34.28
37.92,74,9,2,0,50,79.88
30.9,46,12,2,0,50,35.45
6.02,31,23,2,0,50,17.93
6.01,14,0,3,0,50,16.13
7.14,30,10,3,0,50,27.77
6.59,23,10,3,0,50,11.53
6.63,46,0,4,0,50,25.55
15.6,62,4,4,0,50,26.65
8.69,101,9,4,0,50,33.92
7.79,31,12,4,0,50,12.02
6.37,13,0,0,0,50,11.38
8.52,34,10,0,0,50,16.57
6.94,16,10,0,0,50,15.97
5.75,32,23,0,0,50,20.07
5.96,24,0,1,0,50,17.53
47.33,326,5,1,0,50,225.47
3.33,24,14,1,0,50,11.0
6.46,17,0,2,0,50,10.33
2.18,17,5,2,0,50,6.8
5.43,49,7,2,0,50,23.9
10.5,30,12,2,0,50,19.02
11.71,52,23,2,0,50,35.23
8.57,42,10,3,0,50,16.98
6.94,31,11,3,0,50,12.3
5.66,64,0,4,0,50,16.42
2.74,3,1,4,0,50,8.27
2.34,14,4,4,0,50,8.57
2.46,19,9,4,0,50,10.38
14.55,32,14,4,0,50,22.77
34.7,13,2,5,0,50,36.83
37.44,55,4,5,0,50,50.62
6.91,20,0,0,0,50,14.2
7.86,20,1,0,0,50,13.62
6.82,18,0,1,0,50,16.08
3.74,44,4,1,0,50,10.52
2.2,30,6,1,0,50,21.98
16.05,45,10,1,0,50,33.93
8.61,26,23,1,0,50,14.23
4.66,31,0,2,0,50,18.8
81.76,50,1,2,0,50,69.23
80.6,59,5,2,0,50,70.4
7.55,13,11,2,0,50,10.8
6.42,16,0,3,0,50,9.35
15.58,60,2,3,0,50,35.28
6.06,41,4,3,0,50,24.45
11.72,24,7,3,0,50,31.58
8.7,20,10,3,0,50,20.07
6.78,9,0,4,0,50,9.53
9.18,39,9,4,0,50,17.82
2.4,7,1,5,0,50,7.28
1.35,21,3,5,0,50,6.23
21.24,20,1,6,0,50,24.2
20.48,31,3,6,0,50,28.7
3.63,14,11,6,0,50,6.47
5.92,27,12,6,0,50,10.27
49.92,116,1,2,0,50,68.22
30.48,46,2,2,0,50,40.28
4.08,43,6,2,0,50,12.18
49.46,68,9,2,0,50,49.18
1.6,50,6,3,0,50,17.05
14.07,133,8,3,0,50,125.7
3.98,26,2,5,0,50,8.17
6.26,33,4,5,0,50,15.65
9.31,31,7,5,0,50,18.75
26.63,24,14,3,0,50,21.43
6.12,12,1,4,0,50,8.22
2.78,24,4,4,0,50,10.1
1.22,10,8,4,0,50,5.95
1.4,12,11,4,0,50,5.83
8.01,20,13,4,0,50,12.73
32.03,27,1,6,0,50,34.02
9.11,22,4,6,0,50,10.13
29.04,40,6,6,0,50,35.07
8.92,41,23,6,0,50,36.32
9.95,69,4,0,0,50,26.75
8.06,29,5,0,0,50,10.15
6.05,13,6,0,0,50,7.88
2.77,26,9,0,0,50,19.2
8.47,22,11,0,0,50,12.57
6.61,17,0,1,0,50,11.62
2.15,13,4,1,0,50,7.2
1.89,15,0,2,0,50,8.9
3.33,61,4,2,0,50,21.23
3.67,23,7,2,0,50,13.18
4.55,36,8,2,0,50,14.22
7.94,37,10,2,0,50,18.8
6.82,19,11,2,0,50,11.07
5.99,8,0,4,0,50,15.47
9.69,62,3,4,0,50,33.35
9.14,85,5,4,0,50,53.53
21.91,107,8,4,0,50,57.4
14.01,82,11,4,0,50,53.15
31.74,34,0,6,0,50,31.43
81.07,93,0,6,0,50,104.6
49.46,49,9,6,0,50,43.35
47.34,98,2,1,0,50,68.02
10.89,41,8,1,0,50,18.23
3.33,20,11,1,0,50,12.22
6.24,1,6,2,0,50,9.58
8.04,23,7,2,0,50,16.88
1.75,6,8,2,0,50,15.73
7.88,59,10,2,0,50,12.53
2.76,24,11,2,0,50,9.5
7.01,23,11,2,0,50,10.78
8.6,43,23,2,0,50,44.93
7.88,42,2,3,0,50,20.03
4.33,20,3,3,0,50,12.03
5.92,17,4,3,0,50,11.72
2.63,18,8,3,0,50,7.93
1.27,19,0,4,0,50,9.2
5.94,23,3,4,0,50,8.88
7.69,127,4,4,0,50,86.5
18.49,165,8,4,0,50,76.42
46.95,97,23,6,0,50,82.33
2.72,24,5,0,0,50,6.75
2.38,20,8,0,0,50,11.82
8.54,34,11,0,0,50,13.33
7.15,29,11,0,0,50,11.95
1.74,18,0,1,0,50,7.57
17.4,107,1,1,0,50,36.83
15.96,32,5,1,0,50,27.68
13.97,12,8,1,0,50,30.47
0.9,8,9,1,0,50,6.97
13.11,60,11,1,0,50,25.3
6.36,47,23,2,0,50,26.95
6.01,23,0,3,0,50,19.13
2.83,24,6,3,0,50,9.12
15.61,69,15,3,0,50,37.78
2.18,5,0,4,0,50,6.18
7.49,33,4,4,0,50,13.08
7.69,27,5,4,0,50,20.13
2.95,28,7,4,0,50,11.98
11.79,54,8,4,0,50,45.28
8.07,31,10,4,0,50,35.47
11.37,30,12,4,0,50,23.43
45.62,77,1,0,0,50,64.57
7.57,14,5,0,0,50,10.7
2.47,13,8,0,0,50,7.43
7.22,19,12,0,0,50,11.5
6.05,10,0,1,0,50,10.25
16.98,33,5,1,0,50,29.47
11.9,18,7,1,0,50,30.5
4.85,18,8,1,0,50,12.05
5.39,28,9,1,0,50,20.03
8.47,31,10,1,0,50,13.37
6.99,13,11,1,0,50,11.82
12.15,79,23,1,0,50,47.2
3.77,64,3,2,0,50,17.58
1.9,17,5,2,0,50,13.57
8.44,26,11,2,0,50,14.9
7.03,24,11,2,0,50,12.1
6.64,48,23,2,0,50,16.4
6.03,24,0,3,0,50,18.95
2.36,24,7,3,0,50,7.63
47.49,86,9,3,0,50,63.45
5.53,24,12,3,0,50,8.03
0.88,35,14,3,0,50,6.7
40.7,52,23,3,0,50,47.18
7.85,17,11,4,0,50,15.48
6.47,14,0,0,0,50,15.62
3.82,24,5,0,0,50,9.18
2.99,33,7,0,0,50,19.03
8.16,29,10,0,0,50,12.28
3.6,7,11,0,0,50,8.52
11.49,52,23,0,0,50,48.23
17.91,36,5,1,0,50,58.98
9.74,36,10,1,0,50,16.23
8.58,20,11,1,0,50,17.83
4.35,15,13,1,0,50,5.82
7.54,20,0,2,0,50,20.08
2.45,22,2,2,0,50,5.58
2.07,25,4,2,0,50,12.02
16.07,46,5,2,0,50,28.75
35.77,77,7,2,0,50,95.9
7.8,34,11,2,0,50,19.17
6.93,23,11,2,0,50,10.82
12.07,61,23,2,0,50,42.95
13.34,28,2,5,0,50,26.02
14.4,28,3,5,0,50,19.87
11.47,17,5,5,0,50,24.63
9.58,33,6,5,0,50,29.53
22.47,31,6,5,0,50,49.3
32.33,61,8,5,0,50,49.0
44.88,53,1,0,0,50,66.77
8.33,24,11,0,0,50,11.9
6.89,19,11,0,0,50,10.63
5.88,23,0,1,0,50,21.7
6.26,43,5,1,0,50,21.0
5.52,46,7,1,0,50,20.63
2.35,25,8,1,0,50,10.58
31.95,38,12,1,0,50,39.63
6.43,7,23,1,0,50,10.37
15.29,26,5,2,0,50,30.88
17.3,76,7,2,0,50,35.75
2.22,8,8,2,0,50,11.7
3.0,64,10,4,0,50,27.05
3.2,30,17,4,0,50,5.27
2.48,17,10,1,0,50,11.33
4.53,9,11,1,0,50,9.18
7.01,29,11,1,0,50,11.77
6.41,44,23,1,0,50,19.6
6.01,25,23,1,0,50,18.93
2.75,23,6,2,0,50,7.97
5.0,13,9,2,0,50,8.67
2.69,31,10,2,0,50,6.8
7.03,26,10,2,0,50,12.7
6.83,18,0,4,0,50,14.62
1.97,19,7,4,0,50,7.02
7.27,49,8,4,0,50,21.68
7.72,38,9,4,0,50,21.27
7.05,17,12,4,0,50,10.42
6.25,3,0,1,0,50,15.58
9.82,31,3,1,0,50,18.27
7.53,17,3,1,0,50,14.37
1.91,22,3,1,0,50,5.15
2.66,22,4,1,0,50,8.83
2.89,39,10,1,0,50,16.58
2.34,25,10,1,0,50,7.48
38.37,33,12,1,0,50,31.85
44.06,94,23,1,0,50,53.02
2.5,27,0,2,0,50,11.8
16.02,46,5,2,0,50,33.12
13.61,20,7,2,0,50,38.52
6.91,19,10,2,0,50,14.12
8.45,27,11,2,0,50,11.85
6.98,27,11,2,0,50,11.97
4.72,12,4,3,0,50,13.42
3.05,26,5,3,0,50,9.5
2.77,30,10,3,0,50,11.37
8.61,26,12,3,0,50,14.5
107.75,127,8,5,0,50,80.42
4.09,72,0,0,0,50,17.83
46.66,82,1,0,0,50,66.38
27.33,18,6,0,0,50,30.78
4.52,10,7,0,0,50,6.3
29.53,7,8,0,0,50,30.75
14.24,97,10,0,0,50,43.87
9.38,31,23,0,0,50,18.78
5.94,22,4,1,0,50,11.53
16.02,45,6,1,0,50,34.93
2.92,44,8,1,0,50,9.65
10.12,54,11,1,0,50,26.52
6.39,17,0,2,0,50,15.73
6.2,57,2,2,0,50,42.57
15.24,39,5,2,0,50,36.05
14.11,61,8,2,0,50,39.17
7.9,76,10,2,0,50,18.1
7.46,40,10,2,0,50,14.0
5.18,49,2,3,0,50,18.02
4.51,15,4,3,0,50,15.43
1.73,24,6,3,0,50,5.83
12.65,31,8,3,0,50,23.47
16.05,41,9,3,0,50,53.18
10.27,37,13,3,0,50,17.58
2.33,28,1,4,0,50,11.7
3.05,89,9,0,0,50,13.58
2.64,47,9,0,0,50,7.5
2.31,100,9,0,0,50,21.0
12.57,188,23,0,0,50,40.92
1.35,48,9,1,0,50,9.5
20.14,449,9,1,0,50,91.17
9.51,139,23,1,0,50,33.0
3.04,70,1,2,0,50,12.95
2.57,39,3,2,0,50,12.92
14.99,804,9,2,0,50,124.08
10.38,156,23,2,0,50,39.77
18.14,561,9,3,0,50,105.0
10.11,184,23,3,0,50,37.92
9.53,227,12,4,0,50,42.92
8.08,131,9,5,0,50,21.85
13.22,106,13,5,0,50,27.5
5.12,172,6,6,0,50,33.75
11.46,162,7,6,0,50,32.43
1.08,72,11,6,0,50,9.17
9.96,74,12,6,0,50,26.08
1.12,88,23,6,0,50,11.12
1.96,139,0,0,0,50,19.5
6.62,286,6,0,0,50,55.38
5.46,122,8,0,0,50,26.75
6.41,44,9,0,0,50,14.0
10.71,153,15,0,0,50,28.92
11.37,289,23,0,0,50,51.75
10.25,191,23,1,0,50,37.5
10.49,158,3,2,0,50,30.05
12.72,363,5,2,0,50,70.5
8.52,96,9,2,0,50,43.5
8.68,102,23,2,0,50,45.75
0.83,54,9,3,0,50,8.25
10.54,368,10,3,0,50,50.92
0.89,64,23,3,0,50,9.0
1.9,118,0,4,0,50,18.75
9.96,177,9,4,0,50,39.0
29.39,708,5,5,0,50,142.5
3.05,106,13,5,0,50,17.75
13.5,444,8,6,0,50,76.6
11.87,408,9,6,0,50,63.25
9.59,191,23,6,0,50,40.25
14.77,460,11,0,0,50,97.48
10.87,189,23,0,0,50,39.63
9.46,151,9,1,0,50,30.92
2.77,130,0,2,0,50,30.33
3.61,80,5,2,0,50,15.38
10.89,196,14,2,0,50,34.25
16.7,634,23,2,0,50,113.67
3.41,224,1,3,0,50,38.25
10.65,156,12,3,0,50,30.42
17.7,826,23,3,0,50,159.67
11.4,391,9,4,0,50,67.18
14.7,319,6,5,0,50,69.33
1.12,36,7,5,0,50,8.92
20.92,753,8,5,0,50,149.08
3.18,123,13,5,0,50,23.67
10.09,276,23,6,0,50,49.0
10.31,216,23,0,0,50,52.75
12.43,357,10,2,0,50,61.92
0.62,43,11,2,0,50,5.42
13.48,400,23,3,0,50,91.67
3.86,185,4,4,0,50,28.25
2.43,120,8,4,0,50,19.35
10.04,116,9,5,0,50,24.83
3.12,147,11,5,0,50,21.67
3.46,128,14,5,0,50,20.42
10.09,127,15,6,0,50,30.33
12.4,406,23,6,0,50,74.73
11.71,398,11,0,0,50,76.83
10.32,168,23,0,0,50,39.42
8.99,199,12,1,0,50,36.0
10.6,113,23,1,0,50,32.58
44.01,1992,4,2,0,50,305.17
11.44,333,10,2,0,50,55.57
1.43,35,23,2,0,50,6.5
12.53,281,23,2,0,50,58.82
27.63,1138,0,3,0,50,151.0
1.86,40,2,0,0,50,8.58
2.27,160,9,1,0,50,21.17
9.29,212,11,1,0,50,39.0
2.39,128,1,2,0,50,23.0
19.16,772,2,2,0,50,120.17
5.7,352,4,2,0,50,55.58
16.83,861,0,3,0,50,116.0
8.8,707,2,3,0,50,102.0
10.38,141,23,3,0,50,33.08
12.32,391,9,0,0,50,61.17
9.84,202,23,0,0,50,41.25
2.84,180,0,3,0,50,21.32
44.31,394,3,3,0,50,92.82
20.53,664,7,3,0,50,109.47
41.99,1040,9,3,0,50,161.98
34.4,413,22,3,0,50,72.12
2.6,151,0,4,0,50,15.27
4.07,201,3,4,0,50,20.18
1.46,93,4,4,0,50,9.42
2.75,130,5,4,0,50,10.65
1.77,104,9,4,0,50,10.17
1.8,107,10,4,0,50,10.77
2.3,165,15,4,0,50,23.55
2.89,199,1,5,0,50,22.3
2.85,208,3,5,0,50,22.82
9.4,580,5,5,0,50,77.23
2.03,171,11,5,0,50,15.17
2.46,103,17,5,0,50,13.5
2.9,189,0,6,0,50,23.08
4.38,227,3,6,0,50,29.15
3.81,176,5,6,0,50,18.7
8.12,372,6,6,0,50,45.93
1.7,147,8,6,0,50,19.25
50.14,1107,9,6,0,50,190.48
33.51,254,22,6,0,50,54.63
1.63,150,0,0,0,50,13.8
1.66,102,3,0,0,50,9.85
1.05,73,4,0,0,50,6.25
3.01,184,5,0,0,50,16.05
1.69,139,10,0,0,50,15.13
2.3,72,16,0,0,50,13.67
4.25,248,0,1,0,50,22.42
3.26,272,5,1,0,50,30.13
2.91,144,8,1,0,50,25.12
5.15,134,9,1,0,50,16.2
1.87,132,10,1,0,50,13.25
2.36,104,16,1,0,50,12.68
2.38,143,0,2,0,50,21.3
2.33,165,3,2,0,50,26.52
6.43,416,5,2,0,50,62.02
4.26,386,9,2,0,50,45.75
10.34,442,4,5,0,50,63.18
10.74,347,9,5,0,50,64.7
6.06,179,11,5,0,50,27.05
6.81,264,12,5,0,50,43.55
3.37,145,0,1,0,50,16.95
3.6,184,4,1,0,50,35.33
2.22,134,1,2,0,50,23.88
0.61,51,2,2,0,50,5.45
3.02,198,9,2,0,50,30.12
1.07,63,12,2,0,50,7.88
21.34,1159,8,3,0,50,207.33
5.89,183,12,3,0,50,25.85
5.32,209,1,4,0,50,28.32
3.37,207,3,4,0,50,38.2
4.85,378,10,4,0,50,46.8
4.82,187,3,5,0,50,34.62
15.75,154,4,5,0,50,39.57
18.63,604,11,5,0,50,92.42
0.59,25,22,0,0,50,5.72
10.08,272,23,0,0,50,40.3
2.39,37,9,1,0,50,8.3
6.77,142,9,1,0,50,20.28
8.85,112,10,1,0,50,28.92
30.6,595,23,1,0,50,121.75
2.95,90,3,2,0,50,12.77
9.29,370,9,2,0,50,48.4
20.7,208,10,2,0,50,55.42
31.06,607,22,2,0,50,108.27
1.15,76,3,3,0,50,10.87
29.58,510,9,3,0,50,94.25
30.31,508,22,3,0,50,102.45
7.39,380,9,4,0,50,47.05
7.72,208,5,5,0,50,49.25
8.05,329,8,5,0,50,63.77
30.18,539,22,6,0,50,98.28
3.33,62,8,0,0,50,7.98
30.49,635,9,0,0,50,116.35
30.74,583,23,0,0,50,119.25
8.62,142,1,1,0,50,33.48
3.1,55,1,1,0,50,10.47
1.19,92,2,1,0,50,14.03
8.46,67,7,1,0,50,15.58
5.66,111,7,1,0,50,21.9
14.33,198,9,1,0,50,36.02
8.14,96,0,2,0,50,22.08
15.0,426,6,2,0,50,68.25
12.84,258,7,2,0,50,46.43
3.26,122,0,4,0,50,18.38
2.88,117,6,4,0,50,14.88
18.23,1121,7,4,0,50,178.13
3.08,163,12,4,0,50,27.73
1.32,126,0,0,0,50,14.15
4.1,288,0,1,0,50,40.73
10.7,805,2,1,0,50,95.73
4.53,61,6,1,0,50,10.73
1.61,142,12,1,0,50,19.02
4.41,124,1,2,0,50,26.6
5.47,272,2,2,0,50,39.65
2.02,112,4,2,0,50,13.5
4.7,93,7,2,0,50,26.38
3.15,218,8,2,0,50,25.15
26.18,1682,6,4,0,50,201.27
2.81,153,11,4,0,50,30.0
2.66,110,12,4,0,50,23.22
1.09,23,14,4,0,50,6.15
4.48,116,2,6,0,50,18.5
7.08,354,4,6,0,50,45.4
9.68,285,5,0,0,50,63.75
4.12,279,7,0,0,50,39.95
11.08,548,7,0,0,50,108.43
2.09,62,0,1,0,50,8.93
9.06,145,11,1,0,50,27.28
29.61,573,9,2,0,50,107.17
32.98,632,22,2,0,50,115.77
22.1,958,3,0,0,50,147.35
2.58,78,0,3,0,50,12.28
0.94,73,7,4,0,50,8.07
20.82,284,8,5,0,50,51.68
25.7,250,5,6,0,50,62.32
1.54,83,6,6,0,50,9.42
3.29,111,10,6,0,50,16.15
25.51,952,10,6,0,50,159.28
4.95,242,13,6,0,50,41.1
2.37,152,0,0,0,50,26.6
12.33,390,4,0,0,50,72.42
10.41,127,9,3,0,50,52.15
2.53,88,23,3,0,50,15.78
4.21,97,9,4,0,50,24.23
12.19,159,2,5,0,50,52.6
12.36,152,5,5,0,50,45.38
2.54,15,7,5,0,50,11.22
11.85,57,8,5,0,50,41.02
15.22,103,9,5,0,50,28.47
1.77,18,8,6,0,50,5.65
29.07,49,23,6,0,50,62.05
20.2,28,1,0,0,50,45.65
12.01,52,4,0,0,50,21.98
4.51,39,23,0,0,50,23.38
4.85,83,9,1,0,50,25.22
11.47,28,0,2,0,50,24.32
52.92,37,3,2,0,50,72.77
20.57,74,5,2,0,50,49.77
12.05,47,8,2,0,50,35.03
13.72,83,1,3,0,50,28.57
12.42,43,2,3,0,50,36.7
2.82,24,3,3,0,50,8.08
3.27,47,4,3,0,50,32.43
1.49,17,4,3,0,50,8.97
62.8,224,5,3,0,50,122.37
10.03,1,7,3,0,50,7.17
2.68,40,7,3,0,50,14.65
23.64,120,8,3,0,50,68.02
7.22,211,12,3,0,50,83.52
1.77,26,0,4,0,50,10.1
6.33,134,9,4,0,50,40.55
34.22,77,23,4,0,50,51.55
6.45,18,7,5,0,50,23.87
12.65,55,8,5,0,50,28.92
30.31,341,9,5,0,50,154.02
7.58,54,8,6,0,50,20.92
17.2,65,10,6,0,50,35.9
17.49,53,11,6,0,50,34.57
17.64,53,23,6,0,50,42.42
10.59,44,1,0,0,50,25.65
7.33,35,2,0,0,50,16.1
15.59,36,3,0,0,50,27.52
19.7,78,7,0,0,50,37.53
7.35,29,9,0,0,50,18.0
3.93,43,12,0,0,50,40.52
1.07,29,0,1,0,50,9.55
3.07,50,3,2,0,50,16.15
11.34,49,1,3,0,50,22.38
10.07,59,2,3,0,50,36.98
3.88,40,3,3,0,50,12.9
3.99,58,4,3,0,50,27.93
35.3,180,5,3,0,50,98.7
5.92,59,8,3,0,50,26.2
12.45,99,9,3,0,50,43.43
11.53,51,1,4,0,50,20.15
10.62,37,2,4,0,50,34.05
11.46,26,3,4,0,50,22.52
6.75,35,3,4,0,50,19.12
14.26,97,6,4,0,50,49.42
10.04,59,7,4,0,50,28.3
1.67,29,3,6,0,50,19.87
2.31,26,5,6,0,50,14.35
7.88,90,14,6,0,50,19.4
12.12,56,0,0,0,50,28.3
29.59,22,2,0,0,50,43.17
19.78,34,3,0,0,50,28.93
9.46,76,4,0,0,50,16.87
3.49,39,5,0,0,50,13.5
22.35,105,6,0,0,50,72.67
20.6,91,7,0,0,50,44.87
7.05,42,11,0,0,50,23.85
13.51,22,23,0,0,50,28.58
10.4,28,1,1,0,50,23.78
2.01,10,2,1,0,50,17.5
16.4,99,3,1,0,50,49.95
13.99,34,9,1,0,50,49.9
3.55,13,0,3,0,50,17.02
22.06,36,5,3,0,50,46.97
22.71,71,6,3,0,50,72.22
5.38,9,10,3,0,50,17.18
6.88,32,11,3,0,50,18.08
2.36,23,13,3,0,50,11.22
14.41,54,23,3,0,50,40.35
27.63,125,5,4,0,50,52.82
8.91,15,6,4,0,50,13.72
4.93,36,7,4,0,50,10.1
44.94,142,8,4,0,50,95.65
8.36,36,3,5,0,50,24.0
68.66,72,7,5,0,50,120.67
15.39,14,10,5,0,50,29.57
55.94,122,14,5,0,50,84.17
9.01,18,21,5,0,50,15.85
3.39,44,13,6,0,50,8.0
27.11,84,14,6,0,50,53.4
14.88,60,23,0,0,50,34.73
10.38,40,2,1,0,50,22.75
2.95,41,3,1,0,50,28.27
9.99,60,3,1,0,50,30.8
18.12,78,6,1,0,50,43.68
12.13,41,8,1,0,50,21.45
12.89,32,9,1,0,50,28.18
4.56,14,12,1,0,50,10.33
21.26,79,5,2,0,50,56.28
7.58,52,8,2,0,50,16.82
10.18,14,9,2,0,50,25.38
9.67,114,9,2,0,50,99.55
17.32,52,0,3,0,50,36.78
10.03,26,1,3,0,50,20.87
8.75,45,1,3,0,50,21.38
0.72,19,3,3,0,50,5.65
11.65,22,3,3,0,50,19.2
11.19,50,5,3,0,50,29.88
9.41,41,6,3,0,50,37.72
13.66,43,7,3,0,50,23.67
19.5,71,9,3,0,50,93.07
17.02,29,0,4,0,50,35.13
6.79,15,1,4,0,50,20.05
8.91,58,3,4,0,50,44.97
10.78,94,6,4,0,50,33.38
9.81,84,6,4,0,50,18.52
55.34,127,8,4,0,50,116.85
4.59,20,10,4,0,50,12.15
17.15,195,7,5,0,50,118.28
3.07,46,9,5,0,50,11.53
2.76,37,11,5,0,50,8.67
11.53,37,12,5,0,50,19.62
13.14,56,4,6,0,50,30.37
13.94,22,5,6,0,50,24.73
6.2,15,0,0,0,50,16.05
10.5,111,9,0,0,50,52.98
16.77,49,0,1,0,50,29.25
10.03,33,1,1,0,50,25.13
26.9,264,3,1,0,50,119.08
15.48,139,5,1,0,50,81.82
46.43,258,7,1,0,50,194.55
16.77,28,23,1,0,50,30.82
10.35,31,1,2,0,50,27.82
12.52,77,5,2,0,50,23.43
12.25,69,6,2,0,50,28.77
9.83,14,8,2,0,50,14.17
10.02,54,9,2,0,50,45.33
10.29,81,8,3,0,50,31.88
11.45,201,9,3,0,50,71.13
56.67,91,0,4,0,50,119.42
9.6,31,2,4,0,50,21.73
11.6,76,3,4,0,50,26.9
20.42,21,4,4,0,50,30.57
20.58,33,5,4,0,50,32.03
11.11,90,6,4,0,50,33.78
3.76,63,7,4,0,50,12.95
23.2,188,8,4,0,50,133.25
4.53,12,11,4,0,50,12.27
3.51,90,4,5,0,50,36.32
4.05,32,5,5,0,50,19.0
9.32,45,8,6,0,50,33.47
5.25,43,10,6,0,50,30.3
2.34,21,11,6,0,50,6.73
12.2,82,0,0,0,50,25.3
27.5,65,1,0,0,50,57.73
19.05,22,2,0,0,50,33.0
21.34,54,5,0,0,50,44.35
16.96,157,6,0,0,50,41.68
16.86,118,8,0,0,50,52.2
13.95,38,10,0,0,50,41.72
22.79,62,11,0,0,50,39.58
7.77,38,10,1,0,50,31.18
17.67,49,23,1,0,50,45.42
10.16,33,1,2,0,50,30.22
15.58,118,2,2,0,50,60.85
22.95,126,4,2,0,50,75.57
13.18,52,6,2,0,50,39.93
9.35,49,7,2,0,50,35.0
34.84,64,9,2,0,50,69.67
28.89,76,10,2,0,50,62.27
11.08,25,11,2,0,50,22.57
2.43,17,12,2,0,50,6.42
11.68,32,13,3,0,50,20.78
16.58,37,0,4,0,50,27.82
29.42,63,1,4,0,50,51.65
39.03,55,3,4,0,50,62.27
9.59,41,5,4,0,50,21.52
1.86,17,6,4,0,50,6.27
9.95,99,6,4,0,50,37.52
4.08,37,7,4,0,50,14.28
15.77,82,7,4,0,50,42.47
13.32,51,2,5,0,50,28.97
12.22,54,4,5,0,50,25.33
9.72,34,6,5,0,50,24.43
7.7,39,7,5,0,50,27.92
14.54,60,4,6,0,50,36.12
13.23,38,6,6,0,50,28.37
8.29,40,7,6,0,50,27.43
3.76,43,9,6,0,50,36.02
8.64,49,11,6,0,50,25.25
16.95,41,0,0,0,50,48.1
10.23,25,2,0,0,50,25.35
8.64,42,3,0,0,50,25.45
86.39,351,3,0,0,50,318.98
17.24,40,9,0,0,50,66.68
15.59,62,23,0,0,50,46.87
9.71,46,2,1,0,50,17.78
6.63,104,3,1,0,50,41.18
8.39,9,4,1,0,50,12.35
40.16,89,5,1,0,50,76.13
6.0,20,7,1,0,50,9.35
15.06,29,10,1,0,50,58.98
11.57,52,0,2,0,50,29.77
12.88,87,2,2,0,50,45.03
7.97,45,4,2,0,50,35.25
10.21,122,5,2,0,50,59.12
8.87,97,7,2,0,50,51.88
27.07,257,8,2,0,50,169.53
15.21,65,0,4,0,50,38.8
10.74,58,1,4,0,50,29.75
10.31,32,2,4,0,50,33.02
2.02,33,3,4,0,50,9.15
10.1,49,5,4,0,50,20.15
6.28,40,6,4,0,50,13.17
19.41,77,6,4,0,50,59.38
4.12,31,8,4,0,50,12.2
9.38,34,9,4,0,50,22.1
50.74,55,12,5,0,50,55.58
11.44,53,2,6,0,50,31.35
7.45,55,4,6,0,50,33.15
4.32,43,6,6,0,50,19.28
7.09,101,6,6,0,50,18.17
45.64,89,7,6,0,50,67.52
3.41,47,8,6,0,50,17.37
6.0,11,11,6,0,50,12.58
1.57,13,11,6,0,50,17.82
6.69,28,11,2,0,50,10.03
16.83,36,0,0,0,50,31.57
11.61,31,2,0,0,50,23.77
40.14,101,3,0,0,50,64.13
47.48,259,5,0,0,50,163.75
3.19,18,9,0,0,50,13.08
20.8,56,9,0,0,50,53.17
